Complaints,Minlat,Minlong,Maxlat,Maxlong
2,12.83982241,77.64984,12.8412264,77.65128
2,12.95755466,77.65128,12.95895799,77.65272
1,12.92281976,77.65128,12.92422329,77.65272
1,12.91878459,77.65128,12.92018813,77.65272
1,12.89737952,77.65128,12.89878319,77.65272
2,12.95369547,77.65272,12.9549234,77.65398
1,12.95229211,77.65272,12.95369547,77.65398
1,12.91071404,77.65272,12.91211763,77.65398
1,12.97228922,77.65398,12.97369246,77.65542
1,12.97106137,77.65398,12.97228922,77.65542
1,12.96965811,77.65398,12.97106137,77.65542
1,12.95755466,77.65398,12.95895799,77.65542
1,13.02052123,77.65542,13.0219242,77.65686
2,12.97369246,77.65542,12.9750957,77.65686
2,12.96036131,77.65542,12.96158921,77.65686
1,12.87070836,77.65542,12.8719367,77.65686
1,12.86930453,77.65542,12.87070836,77.65686
7,12.84245488,77.65542,12.84385886,77.65686
1,12.86930453,77.65686,12.87070836,77.65812
1,12.96158921,77.65812,12.96299251,77.65956
9,12.9549234,77.65812,12.95632674,77.65956
3,12.83841841,77.65812,12.83982241,77.65956
1,13.02981578,77.65956,13.0312187,77.66082
2,13.02455476,77.65956,13.02595771,77.66082
1,12.96439581,77.65956,12.96562369,77.66082
2,12.86123239,77.65956,12.86263626,77.66082
1,12.85052763,77.65956,12.85193156,77.66082
2,13.02052123,77.66082,13.0219242,77.66226
1,12.92685487,77.66082,12.92825837,77.66226
1,12.92141623,77.66082,12.92281976,77.66226
2,12.99246011,77.66226,12.99368785,77.6637
1,12.89878319,77.66226,12.90001139,77.6637
1,12.84912369,77.66226,12.85052763,77.6637
8,12.98439195,77.6637,12.98579512,77.66496
4,12.97772675,77.6637,12.97912996,77.66496
1,12.85052763,77.6637,12.85193156,77.66496
1,12.83718991,77.6637,12.83841841,77.66496
1,13.03262161,77.6664,13.03384915,77.66784
4,12.8412264,77.6664,12.84245488,77.66784
1,12.83315335,77.6664,12.83455738,77.66784
2,12.81174098,77.6664,12.81296961,77.66784
1,12.99912491,77.66784,13.00052801,77.6691
1,12.94966079,77.66784,12.95088874,77.6691
1,12.84912369,77.66784,12.85052763,77.6691
1,12.99509097,77.6691,12.99649409,77.67054
1,12.92422329,77.6691,12.92545136,77.67054
1,12.84789524,77.6691,12.84912369,77.67054
3,12.98579512,77.67054,12.9870229,77.6718
1,12.92422329,77.67054,12.92545136,77.6718
1,12.84789524,77.67054,12.84912369,77.6718
1,12.97772675,77.6718,12.97912996,77.67324
1,12.97369246,77.6718,12.9750957,77.67324
1,12.91615291,77.6718,12.91755648,77.67324
1,12.98842606,77.67324,12.98982921,77.67468
2,12.9750957,77.67324,12.97632352,77.67468
5,12.92422329,77.67324,12.92545136,77.67468
4,12.90281869,77.67324,12.90404687,77.67468
5,12.90141504,77.67324,12.90281869,77.67468
3,12.90001139,77.67324,12.90141504,77.67468
1,13.00175571,77.67468,13.00315878,77.67594
1,12.99509097,77.67468,12.99649409,77.67594
3,12.9054505,77.67468,12.90685412,77.67594
7,12.90404687,77.67468,12.9054505,77.67594
5,12.90001139,77.67468,12.90141504,77.67594
2,12.89878319,77.67468,12.90001139,77.67594
3,12.92545136,77.67594,12.92685487,77.67738
1,12.90948589,77.67594,12.91071404,77.67738
1,12.89878319,77.67594,12.90001139,77.67738
6,12.83982241,77.67594,12.8412264,77.67738
1,13.11818419,77.67738,13.11958661,77.67882
1,12.97912996,77.67738,12.98035777,77.67882
1,12.9750957,77.67738,12.97632352,77.67882
2,12.89878319,77.67738,12.90001139,77.67882
1,12.98035777,77.67882,12.98176097,77.68008
1,12.92685487,77.67882,12.92825837,77.68008
2,12.84385886,77.67882,12.84526282,77.68008
1,12.81577788,77.67882,12.81700649,77.68008
5,13.01526001,77.68008,13.01648764,77.68152
1,12.99246011,77.68008,12.99368785,77.68152
1,12.99105697,77.68008,12.99246011,77.68152
7,12.92685487,77.68008,12.92825837,77.68152
1,12.92422329,77.68008,12.92545136,77.68152
1,12.92281976,77.68008,12.92422329,77.68152
1,12.84789524,77.68008,12.84912369,77.68152
1,13.01789064,77.68152,13.01911825,77.68278
1,12.95369547,77.68152,12.9549234,77.68278
25,12.90404687,77.68152,12.9054505,77.68278
2,12.82771268,77.68152,12.82911673,77.68278
1,13.02718528,77.68278,13.02858822,77.68422
2,13.02052123,77.68278,13.0219242,77.68422
2,12.99246011,77.68278,12.99368785,77.68422
1,12.92825837,77.68278,12.92948643,77.68422
1,12.91878459,77.68278,12.92018813,77.68422
1,13.00578954,77.68422,13.00719259,77.68566
8,12.92948643,77.68422,12.93088992,77.68566
1,12.90948589,77.68422,12.91071404,77.68566
1,12.83315335,77.68422,12.83455738,77.68566
3,12.99509097,77.68566,12.99649409,77.68692
2,12.92422329,77.68566,12.92545136,77.68692
1,13.0231518,77.68692,13.02455476,77.68836
2,12.99105697,77.68692,12.99246011,77.68836
1,12.90948589,77.68692,12.91071404,77.68836
2,12.98579512,77.6898,12.9870229,77.69106
1,12.83841841,77.6898,12.83982241,77.69106
2,12.81577788,77.6898,12.81700649,77.69106
1,12.99509097,77.6925,12.99649409,77.69376
1,12.97369246,77.6925,12.9750957,77.69376
1,12.83315335,77.6925,12.83455738,77.69376
1,13.00438647,77.69376,13.00578954,77.6952
1,12.97106137,77.69376,12.97228922,77.6952
2,12.94966079,77.69376,12.95088874,77.6952
1,12.93895981,77.69376,12.94018782,77.6952
9,12.81174098,77.69376,12.81296961,77.6952
2,13.00719259,77.6952,13.00842026,77.69664
13,12.95895799,77.69664,12.96036131,77.6979
2,12.96965811,77.6979,12.97106137,77.69934
2,12.93895981,77.6979,12.94018782,77.69934
2,12.96299251,77.70078,12.96439581,77.70204
1,12.95632674,77.70078,12.95755466,77.70204
2,12.99105697,77.70204,12.99246011,77.70348
1,12.98982921,77.70348,12.99105697,77.70492
32,12.95632674,77.70348,12.95755466,77.70492
1,13.00315878,77.70492,13.00438647,77.70618
2,12.96158921,77.70492,12.96299251,77.70618
4,12.9349249,77.70492,12.93615292,77.70618
1,13.1984597,77.70618,13.19968641,77.70762
12,12.98439195,77.70762,12.98579512,77.70888
1,12.95895799,77.70762,12.96036131,77.70888
1,12.95088874,77.70762,12.95229211,77.70888
1,12.96825484,77.70888,12.96965811,77.71032
1,12.94825741,77.70888,12.94966079,77.71032
2,12.94825741,77.71176,12.94966079,77.71302
1,13.24121581,77.71302,13.24261752,77.71446
1,12.98982921,77.71302,12.99105697,77.71446
2,12.97632352,77.71302,12.97772675,77.71446
1,12.99105697,77.71446,12.99246011,77.7159
3,12.97369246,77.71446,12.9750957,77.7159
1,12.96965811,77.71446,12.97106137,77.7159
1,12.96439581,77.71446,12.96562369,77.7159
1,12.98982921,77.7159,12.99105697,77.71716
3,12.96158921,77.7159,12.96299251,77.71716
1,12.97369246,77.71716,12.9750957,77.7186
2,12.94562605,77.71716,12.94685402,77.7186
2,12.97632352,77.7213,12.97772675,77.72274
1,12.94966079,77.7213,12.95088874,77.72274
1,12.97369246,77.724,12.9750957,77.72544
2,12.9750957,77.72544,12.97632352,77.72688
1,12.99246011,77.72688,12.99368785,77.72814
2,12.99368785,77.72814,12.99509097,77.72958
1,12.8921157,77.72814,12.89334394,77.72958
2,12.9870229,77.73372,12.98842606,77.73498
1,12.92018813,77.73372,12.92141623,77.73498
2,12.82648412,77.73498,12.82771268,77.73642
2,12.9750957,77.73912,12.97632352,77.74056
1,12.98579512,77.74326,12.9870229,77.7447
1,12.98579512,77.7447,12.9870229,77.74596
20,12.96965811,77.74884,12.97106137,77.7501
1,13.00719259,77.75424,13.00842026,77.75568
1,12.96439581,77.75424,12.96562369,77.75568
6,12.99649409,77.75694,12.99772181,77.75838
3,12.98982921,77.75982,12.99105697,77.76108
2,13.01526001,77.76252,13.01648764,77.76396
1,13.06734115,77.78592,13.06874386,77.78718
5,13.4296734,77.96988,13.43089894,77.97132
2,12.91352122,74.8332,12.91474935,74.83464
2,13.05927543,74.84562,13.06067818,74.84706
2,12.87597263,74.8773,12.87737641,74.87856
2,15.35024221,75.10788,15.35163084,75.10932
1,15.34503479,75.13956,15.34642345,75.14082
2,15.33843854,75.13956,15.33965365,75.14082
2,15.34902716,75.14226,15.35024221,75.1437
2,12.33581733,76.5801,12.33722407,76.58154
2,12.33863082,76.61574,12.33986171,76.61718
1,12.29835984,76.61574,12.29959092,76.61718
1,12.28763159,76.61862,12.28886272,76.61988
2,12.33054195,76.62402,12.33194872,76.62546
2,12.32509061,76.6296,12.32649742,76.63086
1,12.31840817,76.65156,12.31981501,76.65282
2,12.29695288,76.68036,12.29835984,76.6818
2,17.32703183,76.8177,17.32823465,76.81914
2,12.92281976,76.99896,12.92422329,77.0004
2,13.33738957,77.10462,13.33879073,77.10606
1,12.90001139,77.1102,12.90141504,77.11164
1,12.92422329,77.1129,12.92545136,77.11434
2,13.22509553,77.32584,13.22649734,77.3271
1,13.03928533,77.36418,13.04051284,77.36562
1,13.23455756,77.4288,13.2357841,77.43024
1,12.90404687,77.48784,12.9054505,77.48928
1,12.99368785,77.49198,12.99509097,77.49342
1,13.01648764,77.49468,13.01789064,77.49612
1,12.90141504,77.49738,12.90281869,77.49882
2,13.05927543,77.50296,13.06067818,77.5044
2,12.99912491,77.50296,13.00052801,77.5044
2,12.97912996,77.50854,12.98035777,77.5098
1,13.06734115,77.51124,13.06874386,77.5125
2,13.06471105,77.51538,13.06593844,77.51664
1,12.93088992,77.51664,12.93211796,77.51808
3,12.93755637,77.52348,12.93895981,77.52492
1,15.34763852,75.11076,15.34902716,75.11202
2,15.36360734,75.11202,15.36482231,75.11346
2,15.3252454,75.12714,15.32646059,75.12858
1,12.3064497,76.59792,12.30768074,76.59936
1,12.33458641,76.60476,12.33581733,76.6062
1,12.29695288,76.61034,12.29835984,76.61178
2,12.34531274,76.61178,12.3465436,76.61304
2,12.33317965,76.62816,12.33458641,76.6296
2,12.32913516,76.63374,12.33054195,76.635
2,12.2809482,76.63644,12.28217936,76.6377
2,12.29290783,76.63914,12.29431481,76.64058
2,12.32385965,76.64184,12.32509061,76.64328
2,12.32790422,76.67622,12.32913516,76.67766
1,12.28886272,76.6818,12.29026972,76.68306
4,12.31717718,76.68594,12.31840817,76.6872
1,17.30984786,76.83696,17.31122264,76.83822
2,12.98439195,77.06358,12.98579512,77.06484
2,13.34544612,77.12388,13.34684723,77.12532
2,12.57995036,77.34366,12.58135579,77.3451
2,12.98439195,77.45346,12.98579512,77.4549
1,13.17970773,77.46858,13.1811098,77.47002
2,12.89474763,77.47002,12.89597585,77.47146
3,12.89878319,77.481,12.90001139,77.48244
1,12.91071404,77.49882,12.91211763,77.50026
2,12.96965811,77.5044,12.97106137,77.50566
2,13.05261224,77.5071,13.05401504,77.50854
1,13.0098233,77.5071,13.01122634,77.50854
2,13.06067818,77.5098,13.06208093,77.51124
2,13.07137391,77.51124,13.0727766,77.5125
2,13.08066655,77.5125,13.08206918,77.51394
2,12.97228922,77.5125,12.97369246,77.51394
2,13.04998199,74.5668,13.0513848,74.56824
4,12.8866763,74.8305,12.88808003,74.83194
2,12.85052763,74.85534,12.85193156,74.8566
6,15.36360734,75.123,15.36482231,75.12444
2,12.34267516,76.6035,12.34390603,76.60476
2,12.33986171,76.60476,12.34126844,76.6062
3,12.321046,76.61034,12.32245283,76.61178
2,12.25667551,76.62132,12.25808268,76.62276
2,12.27813409,76.62402,12.27954115,76.62546
2,12.2809482,76.62672,12.28217936,76.62816
1,12.35867607,76.63374,12.3600827,76.635
1,12.34390603,76.63644,12.34531274,76.6377
2,12.25667551,76.66938,12.25808268,76.67082
2,12.29835984,76.67892,12.29959092,76.68036
2,13.32145084,77.11578,13.32267694,77.11704
1,12.64687523,77.17878,12.64828028,77.18022
2,12.81437375,77.42196,12.81577788,77.4234
2,12.89334394,77.43564,12.89474763,77.43708
2,12.88930828,77.43708,12.890712,77.43834
2,12.91755648,77.4549,12.91878459,77.45634
1,12.97632352,77.45904,12.97772675,77.4603
2,12.91352122,77.4783,12.91474935,77.47956
2,12.9054505,77.481,12.90685412,77.48244
2,12.90808228,77.49054,12.90948589,77.49198
1,12.99368785,77.49612,12.99509097,77.49738
1,13.013857,77.50296,13.01526001,77.5044
1,13.00719259,77.5044,13.00842026,77.50566
1,12.98842606,77.50854,12.98982921,77.5098
2,12.98035777,77.50854,12.98176097,77.5098
2,12.96439581,77.5125,12.96562369,77.51394
3,13.02718528,77.51808,13.02858822,77.51952
1,12.88527257,74.83734,12.8866763,74.83878
4,12.86667234,74.84292,12.8679007,74.84436
2,12.86386464,74.86488,12.86526849,74.86632
2,12.88930828,74.86902,12.890712,74.87028
2,15.44031004,75.00906,15.44169807,75.0105
2,15.35701167,75.12714,15.35822668,75.12858
2,12.27408875,76.6089,12.27549583,76.61034
1,12.35867607,76.6323,12.3600827,76.63374
1,12.32913516,76.6323,12.33054195,76.63374
1,12.28481755,76.635,12.28622457,76.63644
2,12.26072111,76.64598,12.26212827,76.64742
2,12.31313244,76.64742,12.31436346,76.64886
1,12.29695288,76.65282,12.29835984,76.65426
2,12.31436346,76.65426,12.31577032,76.6557
2,12.31717718,76.6557,12.31840817,76.65696
2,12.31840817,76.6872,12.31981501,76.68864
1,17.33081209,76.81356,17.33218671,76.815
1,17.3479941,76.83138,17.34919678,76.83282
1,17.32960929,76.84236,17.33081209,76.8438
1,12.88264054,77.23512,12.88404429,77.23656
2,13.17707884,77.32026,13.17830566,77.3217
1,13.08066655,77.3505,13.08206918,77.35194
2,12.88264054,77.47146,12.88404429,77.47272
1,13.05927543,77.47542,13.06067818,77.47686
1,12.90685412,77.481,12.90808228,77.48244
1,12.98176097,77.48514,12.98298876,77.4864
2,12.93615292,77.49342,12.93755637,77.49468
2,12.97228922,77.49738,12.97369246,77.49882
3,12.93352143,77.49882,12.9349249,77.50026
1,12.96825484,77.50296,12.96965811,77.5044
2,13.04735171,77.5071,13.04857918,77.50854
2,12.90808228,77.5098,12.90948589,77.51124
6,12.98579512,77.51124,12.9870229,77.5125
2,12.96158921,77.51124,12.96299251,77.5125
2,12.9870229,77.51394,12.98842606,77.51538
2,15.39536777,75.09564,15.39658256,75.0969
2,15.34104235,75.1464,15.34243103,75.14784
2,12.31840817,76.61988,12.31981501,76.62132
2,12.26212827,76.64328,12.26335952,76.64472
2,12.3064497,76.64886,12.30768074,76.65012
1,12.28763159,76.64886,12.28886272,76.65012
2,17.3650027,76.8492,17.36620527,76.85064
1,12.7996299,77.07582,12.80103411,77.07726
5,12.75679764,77.32314,12.7582021,77.3244
4,13.14763328,77.33412,13.14886025,77.33538
2,13.22246713,77.33538,13.22386895,77.33682
1,13.09013416,77.37516,13.09136141,77.3766
2,13.09539378,77.39316,13.09679633,77.39442
2,12.83455738,77.4,12.8357859,77.40126
2,12.90141504,77.4288,12.90281869,77.43024
2,12.88141226,77.44122,12.88264054,77.44248
1,12.93088992,77.47686,12.93211796,77.4783
2,13.05524247,77.4837,13.05664525,77.48514
3,12.93211796,77.4837,12.93352143,77.48514
2,12.94966079,77.49198,12.95088874,77.49342
2,12.33581733,77.49342,12.33722407,77.49468
3,12.99368785,77.49468,12.99509097,77.49612
2,12.93755637,77.49612,12.93895981,77.49738
3,13.01789064,77.49882,13.01911825,77.50026
2,12.96702697,77.50026,12.96825484,77.50152
2,13.04051284,77.50296,13.0419157,77.5044
1,12.91474935,77.50296,12.91615291,77.5044
6,12.97369246,77.50854,12.9750957,77.5098
1,12.9750957,77.51394,12.97632352,77.51538
3,12.92018813,77.51394,12.92141623,77.51538
2,13.03525205,77.51952,13.03665494,77.52078
2,12.92281976,77.51952,12.92422329,77.52078
3,12.92018813,77.52078,12.92141623,77.52222
2,15.39276464,75.0888,15.39397944,75.09006
1,15.35301945,75.13956,15.35423448,75.14082
1,15.33704982,75.14784,15.33843854,75.1491
1,13.13694086,75.95388,13.13816789,75.95532
2,12.30363586,76.61718,12.30504278,76.61862
2,12.33317965,76.62276,12.33458641,76.62402
1,12.27690291,76.62546,12.27813409,76.62672
1,12.35603863,76.62672,12.35726944,76.62816
2,12.26881213,76.63086,12.27021924,76.6323
2,12.32913516,76.6377,12.33054195,76.63914
2,12.29026972,76.63914,12.29167672,76.64058
2,12.28217936,76.64886,12.2835864,76.65012
2,12.31717718,76.65012,12.31840817,76.65156
2,17.32565717,76.85208,17.32703183,76.85334
7,12.90001139,77.06628,12.90141504,77.06754
2,12.15745091,77.11164,12.15868265,77.1129
2,13.2210653,77.33538,13.22246713,77.33682
8,13.11555463,77.33538,13.11678176,77.33682
1,13.10889297,77.38632,13.11012013,77.38758
2,12.9054505,77.47542,12.90685412,77.47686
1,12.99649409,77.47686,12.99772181,77.4783
3,12.91474935,77.4783,12.91615291,77.47956
1,12.92141623,77.4837,12.92281976,77.48514
8,12.92948643,77.48784,12.93088992,77.48928
1,13.06734115,77.48928,13.06874386,77.49054
5,13.04857918,77.49342,13.04998199,77.49468
5,12.91211763,77.49612,12.91352122,77.49738
4,13.06874386,77.50152,13.06997122,77.50296
4,13.01526001,77.50152,13.01648764,77.50296
4,12.99105697,77.50152,12.99246011,77.50296
2,13.06997122,77.50566,13.07137391,77.5071
2,12.99772181,77.50566,12.99912491,77.5071
2,12.96825484,77.5071,12.96965811,77.50854
1,12.90141504,77.50854,12.90281869,77.5098
4,12.92948643,77.51124,12.93088992,77.5125
2,13.0834718,77.5125,13.08469909,77.51394
1,13.06874386,77.51394,13.06997122,77.51538
3,13.04051284,77.51664,13.0419157,77.51808
2,12.98579512,77.52348,12.9870229,77.52492
1,12.96965811,77.52348,12.97106137,77.52492
2,12.8866763,74.8332,12.88808003,74.83464
2,15.46147639,75.02004,15.46286427,75.02148
2,15.35301945,75.13812,15.35423448,75.13956
2,15.3688143,75.15324,15.3702028,75.15468
2,12.30768074,76.61718,12.30908764,76.61862
2,12.27145046,76.62402,12.27285755,76.62546
2,12.26617379,76.62402,12.26740502,76.62546
1,12.34935698,76.62546,12.35058782,76.62672
1,12.33581733,76.62816,12.33722407,76.6296
2,12.29695288,76.64184,12.29835984,76.64328
2,12.31840817,76.64598,12.31981501,76.64742
2,12.32509061,76.64886,12.32649742,76.65012
2,12.31436346,76.64886,12.31577032,76.65012
2,12.33581733,76.65696,12.33722407,76.6584
3,17.31259741,76.80258,17.31380032,76.80402
3,13.39623117,77.13486,13.39763198,77.1363
2,13.3119922,77.14458,13.3133935,77.14584
2,12.8224474,77.39028,12.82385148,77.39172
1,13.09416654,77.4,13.09539378,77.40126
2,13.20652085,77.43978,13.20774752,77.44122
1,13.22509553,77.47272,13.22649734,77.47416
2,12.91615291,77.47956,12.91755648,77.481
2,12.93755637,77.48514,12.93895981,77.4864
1,13.06067818,77.4864,13.06208093,77.48784
1,12.92825837,77.4864,12.92948643,77.48784
2,13.15692303,77.48928,13.15832523,77.49054
2,13.05401504,77.49342,13.05524247,77.49468
1,12.94966079,77.49342,12.95088874,77.49468
1,12.94018782,77.49468,12.94159124,77.49612
2,12.94562605,77.49738,12.94685402,77.49882
1,13.01789064,77.50026,13.01911825,77.50152
2,13.02981578,77.50296,13.0312187,77.5044
1,13.01245398,77.50296,13.013857,77.5044
2,12.97106137,77.5044,12.97228922,77.50566
2,12.98439195,77.50566,12.98579512,77.5071
1,12.9750957,77.5071,12.97632352,77.50854
2,12.90948589,74.57922,12.91071404,74.58066
2,15.35024221,75.10662,15.35163084,75.10788
2,15.35024221,75.13128,15.35163084,75.13272
2,12.33863082,76.61034,12.33986171,76.61178
2,12.37080798,76.62816,12.37203872,76.6296
2,12.30099786,76.63374,12.3024048,76.635
1,12.321046,76.63644,12.32245283,76.6377
1,12.32790422,76.6377,12.32913516,76.63914
2,12.35726944,76.64184,12.35867607,76.64328
3,12.2835864,76.64742,12.28481755,76.64886
1,12.31436346,76.68594,12.31577032,76.6872
2,17.33871602,76.83822,17.34009058,76.83966
1,12.89474763,77.02092,12.89597585,77.02236
2,13.03788246,77.05656,13.03928533,77.058
2,13.25593339,77.32998,13.25715981,77.33124
1,12.99368785,77.34222,12.99509097,77.34366
2,13.11415219,77.38218,13.11555463,77.38344
1,13.0513848,77.48244,13.05261224,77.4837
3,12.91878459,77.48244,12.92018813,77.4837
2,12.89878319,77.4837,12.90001139,77.48514
1,13.00842026,77.48928,13.0098233,77.49054
4,12.93615292,77.48928,12.93755637,77.49054
2,13.0727766,77.50296,13.07400394,77.5044
2,13.0098233,77.50566,13.01122634,77.5071
2,12.97228922,77.50566,12.97369246,77.5071
2,13.01526001,77.50854,13.01648764,77.5098
2,12.90808228,77.51124,12.90948589,77.5125
2,12.9870229,77.5125,12.98842606,77.51394
2,12.97228922,77.51394,12.97369246,77.51538
1,12.92141623,77.51394,12.92281976,77.51538
4,13.04735171,77.51538,13.04857918,77.51664
1,12.94562605,77.52078,12.94685402,77.52222
3,12.91352122,77.52762,12.91474935,77.52906
1,12.9054505,74.86218,12.90685412,74.86344
2,12.91755648,74.89368,12.91878459,74.89512
2,15.47084441,75.01734,15.47205875,75.0186
2,15.35301945,75.13398,15.35423448,75.13542
2,12.29835984,76.65426,12.29959092,76.6557
2,17.32565717,76.8231,17.32703183,76.82454
1,12.93755637,76.99896,12.93895981,77.0004
2,13.49111791,77.04288,13.49234314,77.04432
2,13.01789064,77.06898,13.01911825,77.07042
2,12.97772675,77.07042,12.97912996,77.07168
2,13.32267694,77.1075,13.32407818,77.10876
2,13.11555463,77.33124,13.11678176,77.33268
1,12.6575886,77.33538,12.6589936,77.33682
4,12.80366699,77.38758,12.80507118,77.38902
2,12.8866763,77.4027,12.88808003,77.40414
1,13.20774752,77.43564,13.20914943,77.43708
2,12.89878319,77.4864,12.90001139,77.48784
1,13.01526001,77.49054,13.01648764,77.49198
1,13.05524247,77.49198,13.05664525,77.49342
7,12.9349249,77.49198,12.93615292,77.49342
1,12.9549234,77.49468,12.95632674,77.49612
1,13.04998199,77.50296,13.0513848,77.5044
2,13.00438647,77.50566,13.00578954,77.5071
1,12.99368785,77.5071,12.99509097,77.50854
2,12.90685412,77.50854,12.90808228,77.5098
4,12.97772675,77.51124,12.97912996,77.5125
2,13.02718528,77.51664,13.02858822,77.51808
2,12.91878459,77.51664,12.92018813,77.51808
1,12.90685412,77.51808,12.90808228,77.51952
2,13.0219242,77.52078,13.0231518,77.52222
